timestamp, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, temperature.memory, utilization.gpu [%], memory.used [MiB], clocks_event_reasons.sw_power_cap, clocks_event_reasons.sw_thermal_slowdown, clocks_event_reasons.hw_thermal_slowdown
2026/07/17 09:54:54.757, 1192, 877, 144.31, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:54.809, 1192, 877, 148.44, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:54.861, 1192, 877, 158.41, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:54.913, 1192, 877, 171.00, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:54.965, 1192, 877, 168.38, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:55.017, 1192, 877, 175.32, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:55.068, 1192, 877, 173.28, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:55.120, 1192, 877, 190.30, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:55.176, 1192, 877, 192.44, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:55.228, 1192, 877, 199.27, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:55.280, 1192, 877, 199.27, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:55.332, 1192, 877, 195.57, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:55.384, 1192, 877, 202.96, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:55.438, 1192, 877, 207.40, 79, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:55.490, 1192, 877, 89.45, 79, 79, 100, 11440, Not Active, Not Active, Not Active
2026/07/17 09:54:55.542, 1192, 877, 52.38, 77, 77, 100, 354, Not Active, Not Active, Not Active
2026/07/17 09:54:55.596, 1192, 877, 51.44, 76, 76, 99, 354, Not Active, Not Active, Not Active
